comment,label
[CLS]بعد یه مدت بهترین روش برخورد رو بی تفاوتی می دونن سعی کن رو خودت کار کنی.[SEP]شوهری خشن و تحقیرآمیز، همسرش را مورد سوء استفاده قرار می‌دهد و او را مورد خشونت قرار می‌دهد. همچنین، او به همسرش تهدید می‌کند و او را مورد تحقیر قرار می‌دهد. همسرش در مقابل این رفتارها قهر می‌کند، اما شوهرش همچنان ادامه می‌دهد.[PAD],conform
[CLS]الکی زد؟یا دعواتون شده بود[SEP]یک فرد به دستم زد و من را به خانه خانواده‌اش برد. من نمی‌دانم چه کاری باید انجام دهم، آیا باید به پلیس گزارش دهم یا به خانواده‌ی بی‌رحمانه او تماس بگیرم؟ من دست‌نوشته‌های پزشکی دارم اما او را نمی‌توانم متهم کنم. من دیگر نمی‌دانم چه کاری باید بکنم و احساس ناامیدی می‌کنم.[PAD],conform
[CLS]با آدم دریده دهن به دهن نکن.[SEP]یک زن متاهل با همسر بداخلاق و عصبی دارای سه فرزند است. زندگی او با ترس و استرس پر از خشونت، کتک زدن و فحاشی همراه است. او به دلیل تهدید های همسرش و عدم تمایل به طلاق، همیشه سکوت می کند.[PAD],conform
[CLS]ارومش کن[SEP]مرد مست به خانه آمد و همسرش را مورد خشونت قرار داد. همسر دچار آسیب‌های جسمی شدید شده است و نیاز به کمک دارد. زن تنها و در شهری غریب به سختی دارد.[PAD],empathy
[CLS]شوهر من با لگد از تخت پرتم میکنه پایین...[SEP]یک زن به دلیل درد کتف به دنبال راهکار برای طلاق از شوهرش می‌گردد و نیاز به مشاوره حقوقی دارد.[PAD],empathy
[CLS]طلاق بگیر ،نظرم برگشتثابت کن معتاده، مهریه و دیه تو قسطی هم شده مجبورش کن بده[SEP]زنی که شوهرش او را مورد خشونت قرار داده است، شکایت کرده و در دادگاه شاکی خواهد شد. مادر شوهر نیز ادعا می‌کند که زن به شوهرش حمله کرده است و او هنوز از درد سر رنج می‌برد. زن نمی‌داند چگونه شوهرش را محکوم کند.[PAD],confront
[CLS]گریه نکن بعضی مردا از گریه زن متنفرن وحشی میشن[SEP]در داستان، زوجی وجود دارند که درگیر نزاع هستند و شوهر قادر به دفاع نیست. در نهایت، شوهر به طور فزاینده به همسر خود ضربه میزند و همسر نیاز به درمان روانشناسی دارد.[PAD],conform
[CLS]از کجا میدونی؟[SEP]دوستم دیروقت از شوهرش دعوا کرد و اون بهش حمله کرد و کتکش زد. حالا دوستم میخواد بدونه باید به شوهرش جشن کوچولو بگیره یا نه.[PAD],other
[CLS]والا[SEP]زن عموم فوت کرد و من به شهرستان رفتم. شوهرم من را کتک زد و من به خانه عموی شوهرم رفتم. بعد از دو ساعت شوهرم آمد و من با زن عموی شوهرم صحبت کردم.[PAD],other
[CLS]یکی از دوستای خواهرم به خواهرم معرفی کرد خواهرمم به من .[SEP]در این داستان، شخصی که مهمانی داده بود، به دلیل ناراحتی از غذاهایی که سرو کرده بود، با مادر و پدر مرحومش به شدت مورد تحقیر قرار می‌گیرد. او در نهایت تحمل نمی‌کند و با بلند شدن صدایش و گریه کردن، داداشش را صدا می‌زند.[PAD],other
[CLS]واقعا  خدا کجاست ک یه مرد به زن حامله اینجوری حمله کرده اونم سره خواهرش[SEP]در یک دعوا، من وی را زدم و او هم به من حمله کرد. سپس او عقدنامه را پاره کرد و من را تهدید کرد. اکنون من در حال تصمیم گیری برای جدا شدن هستم و نمی دانم چه کاری باید بکنم.[PAD],empathy
[CLS]شوهرت ازاد شده؟😐[SEP]در یک دعوا خانوادگی، شوهرم توسط خانواده‌اش تحت فشار قرار گرفت و به من حمله کرد. سپس مادر و خواهر شوهرم به اشتباه ادعا کردند که من شوهرم را زده‌ام و او را ترک کردم. در نهایت، من تصمیم گرفتم از رابطه و خانواده‌ام گذشته و طلاق بگیرم.[PAD],other
[CLS]عصبی بوده ی حرفی زده و تهدید به قتل کرده وگرنه داره میگه شوهرش تا بحال دست روش بلند نکرده بود[SEP]در این داستان، زوجی به دلیل مشاجره با همدیگر به شدت دعوا می‌کنند. در نهایت، شوهر به همسر خود تهدید می‌کند که از چاقو استفاده می‌کند.[PAD],conform
[CLS]تا جدا نشی از اون خونواده  مشکلات تموم نمیشه... سعی کن زیاد با شوهرت جر و بحث نکنی... با سیاست باش[SEP]در یک دعوای خانوادگی، زن و شوهر به کتک کاری رسیدند. شوهر بالا رفت و زن با مادر شوهرش مشاجره کرد و از خانه بیرون شد. زن تصمیم گرفت شکایت کند، اما خانواده اش او را پشتیبانی نمی کردند.[PAD],conform
[CLS]متاسفانه من کینه ای هستم تو دعوای زن و شوهری😐[SEP]دختری که تاپیک زده بود، با خانواده شوهرش دعوا کرد و مورد ضرب و جرح قرار گرفت. او به تنهایی به روستای خانواده شوهرش رفت ولی به دلیل تنهایی و ناراحتی، تصمیم گرفت برگشته و به خانه برود. اما شوهرش پیامی فرستاد که نمیخواهد برود و میخواهد بخوابد، این موضوع باعث ناراحتی و گریه او شده است و او تردید دارد که برود یا نرود و میترسد که دعوا راه بندازد.[PAD],other
[CLS]دستشو ببوس☺[SEP]در این داستان، فردی به خانه خواهرش می‌رود و متوجه می‌شود که شوهر خواهرش او را مورد خشونت قرار داده است. او نیز به شوهر خواهرش کتک می‌زند.[PAD],conform
[CLS]كار خوبي ميكني يبار براي هميشه سختي بكشي بهتره تا اخر عمرت زجرت بده[SEP]در یک شب، شوهرم من را مورد خشونت قرار داد و من به پدرم زنگ زدم و کلانتری را صدا زدم. روز بعد، من به پزشکی قانونی رفتم و ناخن هایم شکسته بود. سپس یک نامه به شورای حل اختلاف دادم و منتظر جلسه بودم.[PAD],confront
[CLS]دوست داره و ادمیه هیچی تو دلش نیست میدونم حق این کارو نداشت ولی خب توام دلتو از کینه پر نکن سر سنگین باش یه چند روز بعدش اشتی کن و باهاش اتمام حجت کن که با این کارش غرورتو روحت و ازار نده[SEP]شوهر بیمارستانی با یکی از کارکنان زن بحث کرده بود. کارکن به همسرش گفته بود که تمام شیزینی ها را خورده است. در جلسه غذا، همسرش غذا را به صورت توهین آمیزی به صورتش کوبید و او را اخراج کرد.[PAD],conform
[CLS]وای قلبم..این چه قانونیه خدایی[SEP]زن و شوهر درگیر خشونت خانگی شده‌اند و زن از خانه فرار کرده است. اما پدر زن شکایتی را به دلیل عدم تمکین زن به خانه و عدم پرداخت نفقه از طرف شوهر انجام داده است. زن نیاز به راهنمایی برای حل این مشکل دارد.[PAD],empathy
[CLS]امیدوارم مشکلاتتون به خوبی حل بشه عزیزم و خوشبخت بشی❤️[SEP]پدرم بخاطر کتک زدنش و دخالت شوهرم، من را از خانه اش بیرون کرد. پدرم نمی‌خواست که برم چون اذیتم کرده بود و به شوهرم گفت طلاقش بده. دیروز مهمان‌های شوهرم از شمال آمدند و با عروس مهمانشان رابطه خوبی دارند، بنابراین شوهرش با اومدنشان به خانه ما مشکلم را حل کند.[PAD],empathy
